index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बहिः		बहिरन्तश्च 	बहिः{अव्य}	बहिः{अव्य}	समुच्चितः,2.1	सन्दर्भ_बिन्दुः,4.1	NA		
2.1	अन्तः			अन्तः{अव्य}/अन्तः{पुं;1;एक} 	अन्तः{अव्य}	अधिकरणम्,17.1.1	सन्दर्भ_बिन्दुः,4.1	NA		
3.1	च			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सम्बन्धः,2.1	NA		
4.1	भूतानाम्		भूतानामचरं 	भूत{नपुं;6;बहु}/भू1{क्त;भू(भूत;ना;पुं;6;बहु)}/भू1{क्त;भू;भ्वादिः(भूत;ना;नपुं;6;बहु)}	भूत{नपुं;6;बहु}	षष्ठी_सम्बन्धः,2.1	षष्ठी_सम्बन्धः,10.1	N6		
5.1	अ-			अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP		
5.2	चरम्			चर{पुं;2;एक}/चर{नपुं;1;एक}/चर{नपुं;2;एक}	चर{नपुं;1;एक}	विधेयविशेषणम्,16.1	समुच्चितः,8.1#विधेयविशेषणम्,16.1	N1		
6.1	चरम्		चरमेव	चर{पुं;2;एक}/चर{नपुं;1;एक}/चर{नपुं;2;एक}	चर{नपुं;1;एक}	समुच्चितः,5.2	समुच्चितः,8.1#समुच्चितः,5.2	N1		
7.1	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,6.1	सम्बन्धः,8.1#सम्बन्धः,6.1	NA		
8.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.2	समुच्चय_द्योतकः,10.1#समुच्चय_द्योतकः,5.2	NA		
9.1	सूक्ष्मत्वात्		सूक्ष्मत्वात्तदविज्ञेयं 	सूक्ष्म{त्व;नपुं;5;एक}	सूक्ष्म{त्व;नपुं;5;एक}	हेतुः,11.2	हेतुः5,9.1#हेतुः,16.1.1#हेतुः,11.2	N5	महीन_से	महीन_से
10.1	तद्			तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,11.2	विशेषणम्,8.1#कर्ता_बे_वेर्ब्स्,9.1#कर्ता,16.1.1#विशेषणम्,11.2	N1	वह	वह
11.1	अ-			अ	अ	नञ्-तत्पुरुषः,11.2	नञ्-तत्पुरुषः,11.2	CP	अ-	अ-
11.2	विज्ञेयम्		--	विज्ञेय{पुं;2;एक}	विज्ञेय{पुं;2;एक}	विधेय_विशेषणम्,16.1	विधेय_विशेषणम्,10.1#विधेय_विशेषणम्,16.1	N1	जाना_हुवे_को	जाना_हुवे_को
12.1	दूर-		दूरस्थं	दूर	दूर	उपपद-तत्पुरुषः,12.2	उपपद-तत्पुरुषः,12.2	CP		
12.2	स्थं			स्थ{पुं;2;एक}/स्थ{नपुं;1;एक}/स्थ{नपुं;2;एक}	स्थ{नपुं;1;एक}	विधेय_विशेषणम्,16.1	विधेय_विशेषणम्,16.1	N1		
13.1	च		चान्तिके 	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.2	सम्बन्धः,12.2	NA	और	और
14.1	अन्तिके			अन्तिका{स्त्री;8;एक}/अन्तिक{पुं;7;एक}	अन्तिक{पुं;7;एक}	समुच्चितः,12.2	देशाधिकरणम्_उप,9.1#विशेषणम्,9.1#क्रियाविशेषणम्,9.1#अधिकरणम्,9.1#सन्दर्भ_बिन्दुः,16.1#समुच्चितः,12.2	N7	समीप_में	समीप_में
15.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,14.1	सम्बन्धः,6.1#सम्बन्धः,14.1	NA	च1	च1
16.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्ता,16.1.1	विशेषणम्,2.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,9.1#अभेदः,10.1#कर्ता,16.1.1	N1	वह	वह
16.1.1	(भवति)			भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,16.1	अभिहित_कर्ता,16.1	KP	होता_है	होता_है
17.1.1	(अस्ति)		.	-	-	अभिहित_कर्ता,18.1.1	-	KP	-	-
18.1.1	(तत्)					कर्ता,17.1.1		N1		
