index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	प्रसादे	1	प्रसादे	प्रसाद{पुं;7;एक}	प्रसाद{पुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	प्रसन्नता_होने_पर	with_attainment_of_such_placidity_of_mind	-	-
2.1	सर्व-	3	सर्वदुःखानां	सर्व	सर्व	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	सम्पूर्ण_दुःखों_का	all_sorrows	<सर्व-दुःखानाम्>K1	-
2.2	दुःखानाम्	-	-	दुःख{नपुं;6;बहु}/दुःखा{स्त्री;6;बहु}	दुःख{नपुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-
3.1	हानिः	4	हानिरस्योपजायते	हानि{स्त्री;1;एक}	हानि{स्त्री;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	अभाव	an_end	-	-
4.1	अस्य	2		इदम्{पुं;6;एक}/इदम्{नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}	इदम्{पुं;6;एक}	षष्ठीसम्बन्धः,2.2	षष्ठीसम्बन्धः,2.2	N6	इसके	his	-	-
5.1	उपजायते	5		उप_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;जनीँ;दिवादिः}/उप_जन्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;जनीँ;दिवादिः}	उप_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;उप_जनीँ;दिवादिः}	अभिहित_कर्ता,3.1;अकर्मकः.1	अभिहित_कर्ता,3.1;अकर्मकः.1	KP	हो_जाता_है	come_to	-	-
6.1	प्रसन्न-	6	प्रसन्नचेतसो	प्रसन्न	प्रसन्न	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	प्रसन्न-चित्तवाले_कर्मयोगी_की	of_such_a_person_of_tranquil_mind_withdrawing_itself_from_all_sides	<प्रसन्न-चेतसः>Bs6	-
6.2	चेतसः	-	-	चेतस्{नपुं;5;एक}/चेतस्{नपुं;6;एक}	चेतस्{नपुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6				-
7.1	हि	8	ह्याशु	हि{अव्य}	हि{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही	certainly	-	-
8.1	आशु	9		आशु{अव्य}/आशु{नपुं;1;एक}/आशु{नपुं;2;एक}/आशु{नपुं;8;एक}	आशु{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	शीघ्र	soon	-	-
9.1	बुद्धिः	7	बुद्धिः	बुद्धि{स्त्री;1;एक}	बुद्धि{स्त्री;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	बुद्धि	the_intellect	-	-
10.1	पर्यवतिष्ठते	10	पर्यवतिष्ठते	पर्यवतिष्ठते	परि_अव_स्था1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;परि_अव_ष्ठा;भ्वादिः}	अभिहित_कर्ता,9.1;अकर्मकः.1	अभिहित_कर्ता,9.1;अकर्मकः.1	KP	भलीभाँति_स्थिर_हो_जाती_है	becomes_firmly_established_(in_God)	-	-
