index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यः	1	यो	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,3.1;नित्यसम्बन्धः,13.1	कर्ता,3.1;नित्यसम्बन्धः,13.1	N1	जो	one_who	-	-
2.1	न	2	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	न	never	-	-
3.1	हृष्यति	3	हृष्यति	हृष्यत्{पुं;7;एक}/हृष्यत्{नपुं;7;एक}/हृष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;हृषँ;दिवादिः}	हृष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;हृषँ;दिवादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	हर्षित_होता_है	takes_pleasure	-	-
4.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA	न	never	-	-
5.1	द्वेष्टि	6	द्वेष्टि	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	अभिहित_कर्ता,18.1	अभिहित_कर्ता,18.1	KP	द्वेष_करता_है	grieves	-	-
6.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	न	never	-	-
7.1	शोचति	9	शोचति	शोचत्{पुं;7;एक}/शोचत्{नपुं;7;एक}/शुच्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}	शुच्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}	अभिहित_कर्ता,19.1	अभिहित_कर्ता,19.1	KP	शोक_करता_है	laments	-	-
8.1	न	11	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	न	never	-	-
9.1	काङ्क्षति	12	काङ्क्षति	काङ्क्षत्{पुं}{7;एक}/काङ्क्षत्{नपुं}{7;एक}/काङ्क्ष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;काक्षिँ;भ्वादिः}	काङ्क्ष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;काक्षिँ;भ्वादिः}	अभिहित_कर्ता,20.1	अभिहित_कर्ता,20.1	KP	कामना_करता_है	desires	-	-
10.1	शुभ-	14	शुभाशुभपरित्यागी	शुभ	शुभ	इतरेतर-द्वन्द्वः,10.2	इतरेतर-द्वन्द्वः,10.2	CP	शुभ_और_अशुभ_सम्पूर्ण_कर्मों_का_त्यागी	renouncer_of_auspicious_and_inauspicious	<<शुभ-<न-शुभ>Tn>Di-परित्यागी>T6	-
10.2	अ-	-		अ	अ	नञ्-तत्पुरुषः,10.3	नञ्-तत्पुरुषः,10.3	CP				-
10.3	शुभ-	-		शुभ	शुभ	बहुव्रीहिः ,10.4	बहुव्रीहिः ,10.4	CP				-
10.4	परित्यागी	-		परित्यागिन्{पुं;1;एक}	परित्यागिन्{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1				-
11.1	भक्तिमान्	17	भक्तिमान्यः	भक्तिमत्{पुं;1;एक}	भक्तिमत्{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1	भक्तियुक्त_पुरुष	devotee	-	-
12.1	यः	13		यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,16.1;नित्यसम्बन्धः,13.1	कर्ता,16.1;नित्यसम्बन्धः,13.1	N1	जो	one_who	-	-
13.1	सः	16	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	वह	he	-	-
14.1	मे	18	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1	N6	मुझको	Mine	-	-
15.1	प्रियः	19	प्रियः	प्री{नपुं;5;एक}/प्री{नपुं;6;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1	प्रिय	dear	-	-
16.1	(अस्ति)	20		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	(है)	is	-	-
17.1	(अस्ति)	15		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	(है)	is	-	-
18.1	(यः)	10		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,5.1;नित्यसम्बन्धः,13.1	कर्ता,5.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
19.1	(यः)	7		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,7.1;नित्यसम्बन्धः,13.1	कर्ता,7.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
20.1	(यः)	4		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,9.1;नित्यसम्बन्धः,13.1	कर्ता,9.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
