index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	भूत-	5	भूतग्रामः	भूत	भूत	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	भूतसमुदाय	the_aggregate_of_all_living_entities	<भूत-ग्रामः>T6	-
1.2	ग्रामः	-	-	ग्राम{पुं;1;एक}	ग्राम{पुं;1;एक}	कर्ता,7.1;कर्ता,5.1	कर्ता,7.1;कर्ता,5.1	N1				-
2.1	सः	2	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2	N1	वह	they	-	-
3.1	एव	3	एवायं	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	certainly	-	-
4.1	अयम्	4	0	अय{पुं;2;एक}/इदम्{पुं;1;एक}	इदम्{पुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2	N1	यह	this	-	-
5.1	भूत्वा	7	भूत्वा	भू1{कृत्_प्रत्ययः;क्त्वा;असँ;अदादिः}	भू1{कृत्_प्रत्ययः;क्त्वा;भू;भ्वादिः}	वीप्सा,6.1	वीप्सा,6.1	NA	उत्पन्न_हो	taking_birth	-	-
6.1	भूत्वा	8	भूत्वा	भू1{कृत्_प्रत्ययः;क्त्वा;असँ;अदादिः}	भू1{कृत्_प्रत्ययः;क्त्वा;भू;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	होकर	after_birth	-	-
7.1	प्रलीयते	10	प्रलीयते	प्र_ली1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;लीङ्;दिवादिः}/प्र_ली1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लीङ्;दिवादिः}	प्र_ली1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;प्र_लीङ्;दिवादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	लीन_होता_है	annihilate	-	-
8.1	रात्रि-	9	रात्र्यागमेऽवशः	रात्रि	रात्रि	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	रात्रि_के_प्रवेशकाल_में	on_arrival_of_night	<रात्रि-आगमे>T6	-
8.2	आगमे	-	-	आगम{पुं;7;एक}	आगम{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7				-
9.1	अ-	6	0	अ	अ	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	प्रकृति_के_वश_में_हुआ	automatically	<न-वशः>Tn	-
9.2	वशः	-	-	वश{पुं;1;एक}	वश{पुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2;	N1				-
10.1	पार्थ	1	पार्थ	पार्थ{पुं;8;एक}	पार्थ{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	हे_पार्थ	O_son_of_Prtha	-	-
11.1	प्रभवति	12.1	प्रभवत्यहरागमे	प्र_भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	प्र_भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	समुच्चितः,7.1	समुच्चितः,7.1;अभिहित_कर्ता,12.1.1	KP	उत्पन्न_होता_है	manifest	-	-
11.1.1	(च)			च{अव्य्}	च{अव्य्}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	-	-	-	-
12.1	अहः-	12	0	अहः	अहः	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	दिन_के_प्रवेशकाल_में	on_arrival_during_daytime	<अहः-आगमे>T6	-
12.2	आगमे	-	-	आगम{पुं;7;एक}	आगम{पुं;7;एक}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7				-
