index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	एषा	2	एषा	एतद्{स्त्री;1;एक}	एतद्{स्त्री;1;एक}	विशेषणम्,3.1	कर्ता,4.1.1#विशेषणम्,3.1	N1	यह	such	-	-
2.1	ब्राह्मी	3	ब्राह्मी	ब्राह्मी{स्त्री;1;एक}	ब्राह्मी{स्त्री;1;एक}	विधेय_विशेषणम्,3.1	विशेषणम्,3.1#विधेय_विशेषणम्,3.1	N1	ब्रह्म_को_प्राप्त_पुरुष_की	of_the_God-realized_soul	-	-
3.1	स्थितिः	4	स्थितिः	स्थिति{स्त्री;1;एक}	स्थिति{स्त्री;1;एक}	कर्ता,4.1.1	कर्ता,4.1.1	N1	स्थिति	state	-	-
4.1	पार्थ	1	पार्थ	पार्थ{पुं;8;एक}	पार्थ{पुं;8;एक}	सम्बोध्यः,4.1.1	सम्बोध्यः,4.1.1	N8	हे_अर्जुन	O_son_of_Prtha	-	-
4.1.1	(अस्ति)	5		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,1.1;अकर्मकः.1	अभिहित_कर्ता,1.1;अकर्मकः.1	KP	(है)	is	-	-
5.1	न	9	नैनां	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	not	-	-
6.1	एनाम्	7		इदम्{स्त्री;2;एक}	इदम्{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2	इसको(इसस्थितिको)	this_(state)	-	-
7.1	प्राप्य	8	प्राप्य	प्राप्य{पुं;8;एक}/प्राप्य{नपुं;8;एक}/प्र_आप्1{कृत्_प्रत्ययः:ल्यप्;आपॢँ;स्वादिः}/प्र_आप्2{कृत्_प्रत्ययः:ल्यप्;आपॢँ;चुरादिः}/प्रा_आप्1{कृत्_प्रत्ययः:ल्यप्;आपॢँ;स्वादिः}/प्रा_आप्2{कृत्_प्रत्ययः:ल्यप्;आपॢँ;चुरादिः}	प्र_आप्1{कृत्_प्रत्ययः:ल्यप्;प्र_आपॢँ;स्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	प्राप्त_होकर	having_reached	-	-
8.1	विमुह्यति	10	विमुह्यति	वि_मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;मुहँ;दिवादिः}	वि_मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;वि_मुहँ;दिवादिः}	अभिहित_कर्ता,8.1;अकर्मकः.1	अभिहित_कर्ता,8.1;अकर्मकः.1	KP	मोहित_होते	deluded	-	-
8.1.1	(सः)	6		(तद्{पुं;1;एक})	(तद्{पुं;1;एक})	कर्ता,8.1	कर्ता,8.1	N1	(वह)	he	-	-
9.1	स्थित्वा	15	स्थित्वास्यामन्तकालेऽपि	स्था1{कृत्_प्रत्ययः:क्त्वा;ष्ठा;भ्वादिः}	स्था1{कृत्_प्रत्ययः:क्त्वा;ष्ठा;भ्वादिः}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	स्थित_होकर	established	-	-
10.1	अस्याम्	14		असि{स्त्री;7;एक}/इदम्{स्त्री;7;एक}	इदम्{स्त्री;7;एक}	अधिकरणम्,9.1	अधिकरणम्,14.1#अधिकरणम्,9.1	N7	इसमें	in_this	-	-
11.1	अन्त-	12		अन्त	अन्त	षष्ठी_तत्पुरुषः,11.2	षष्ठी_तत्पुरुषः,11.2	CP	अन्तकाल_में	at_the_last_moment	<अन्त-काले>T6	-
11.2	काले	-	-	काल{पुं;7;एक}	काल{पुं;7;एक}	अधिकरणम्,14.1	अधिकरणम्,14.1	N7				-
12.1	अपि	13		अपि{अव्य}	अपि{अव्य}	सम्बन्धः,11.2	सम्बन्धः,11.2	NA	भी	even	-	-
13.1	ब्रह्म-	16	ब्रह्मनिर्वाणमृच्छति	ब्रह्मन्	ब्रह्मन्	सप्तमी_तत्पुरुषः,13.2	सप्तमी_तत्पुरुषः,13.2	CP	ब्रह्मानन्द_को	Brahmic_Bliss	<ब्रह्म-निर्वाणम्>T7	-
13.2	निर्वाणम्	-	-	निर्वाणम्	निर्वाण{नपुं;2;एक}	कर्म,14.1	कर्म,14.1	N2				-
14.1	ऋच्छति	17		ऋच्छत्{पुं;7;एक}/ऋच्छत्{नपुं;7;एक}/ऋ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ऋ;भ्वादिः}/ऋछ्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ऋछँ;तुदादिः}	ऋ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ऋ;भ्वादिः}	अभिहित_कर्ता,14.1.1;सकर्मकः.1	अभिहित_कर्ता,14.1.1;सकर्मकः.1	KP	प्राप्त_हो_जाता_है	attains	-	-
14.1.1	(सः)	11		(तद्{पुं;1;एक})	(तद्{पुं;1;एक})	कर्ता,14.1	कर्ता,14.1	N1	(वह)	he	-	-
