index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	त्रिविधा		त्रिविधा	त्रिविधा{स्त्री;1;एक}	त्रिविधा{स्त्री;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1		
2.1	भवति		भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	होता_है	होता_है
3.1	श्रद्धा		श्रद्धा	श्रद्धा{स्त्री;1;एक}	श्रद्धा{स्त्री;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	श्रद्धा	श्रद्धा
4.1	देहिनां		देहिनां	देहिन्{पुं;6;बहु}/देहिन्{नपुं;6;बहु}	देहिन्{पुं;6;बहु}	सम्बन्धः,2.1	षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.1#सम्बन्धः,2.1	N6	जीवात्मों_का	जीवात्मों_का
5.1	सा		सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	सम्बन्धः,4.1;नित्यसम्बन्धः,3.1	सम्बन्धः,4.1;नित्यसम्बन्धः,3.1	N1	वह	वह
6.1	स्वभावजा		स्वभावजा	स्वभावजा{स्त्री;1;एक}	स्वभावजा{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1		
7.1	सात्विकी		सात्विकी	स्वात्विकी{स्त्री;1;एक}	स्वात्विकी{स्त्री;1;एक}	घटकः,1.1	घटकः,1.1	N1		
8.1	राजसी		राजसी	राजसी{स्त्री;1;एक}	राजसी{स्त्री;1;एक}	घटकः,1.1	घटकः,1.1	N1	राजसी	राजसी
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1#समुच्चय_द्योतकः,10.1#सम्बन्धः,5.1	NA	चैव	चैव
9.2	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA		
10.1	तामसी		तामसी	तामसी{स्त्री;1;एक}	तामसी{स्त्री;1;एक}	घटकः,1.1	घटकः,1.1	N1	तामसी	तामसी
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA		
12.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,14.1	वाक्यकर्म_द्योतकः,14.1	NA	ऐसा	ऐसा
13.1	तां		तां	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	कर्म,14.1	कर्म,14.1	N2	उसको	उसको
14.1	शृणु		शृणु	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}	-	-	KP	सुनो	सुनो
15.1	.		.	-	-	-	-	FS	-	-
