index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तम्	3	तमेव	तद्{पुं}{2;एक}	तद्{पुं}{2;एक}	विशेषणम्,3.1	षष्ठीसम्बन्धः,3.1#विशेषणम्,3.1	N2	उसकी_(परमेश्वर_की)	unto_Him	-	-
2.1	एव	4	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	certainly	-	-
3.1	शरणम्	5	शरणं	शरण{नपुं}{1;एक}/शरण{नपुं}{2;एक}	शरण{नपुं}{2;एक}	कर्म,4.1	कर्म,4.1	N2	शरण_में	surrender	-	-
4.1	गच्छ	6	गच्छ	गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,6.1.1;सकर्मकः.1	अभिहित_कर्ता,6.1.1;सकर्मकः.1	KP	जा	go	-	-
5.1	सर्व-	2	सर्वभावेन	सर्व	सर्व	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	सब_प्रकार_से	in_all_respects	<सर्व-भावेन>K1	-
5.2	भावेन	-	-	भाव{पुं}{3;एक}	भाव{पुं}{3;एक}	करणम्,4.1	करणम्,4.1	N3				-
6.1	भारत	1	भारत	भारत{नपुं}{8;एक}/भारत{पुं}{8;एक}	भारत{पुं}{8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8	हे_भारत	O_son_of_Bharata	-	-
6.1.1	(त्वम्)	13	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,4.1	कर्ता,4.1	N1	(तुम)	you	-	-
7.1	तत्-	7	तत्प्रसादात्परां	तद्	तद्	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	उस_परमात्मा_की_कृपा_से	by_His_grace	<तत्-प्रसादात्>T6	-
7.2	प्रसादात्	-	-	प्रसाद{पुं}{5;एक}	प्रसाद{पुं}{5;एक}	हेतुः,11.1	हेतुः,11.1	N5				-
8.1	पराम्	8	0	परा{स्त्री}{2;एक}/परा{स्त्री}{2;एक}	परा{स्त्री}{2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	परम	transcendental	-	-
9.1	शान्तिम्	9	शान्तिं	शान्ति{स्त्री}{2;एक}	शान्ति{स्त्री}{2;एक}	समुच्चितः,10.1	समुच्चितः,10.1	N2	शान्ति_को	peace	-	-
10.1	स्थानम्	12	स्थानं	स्थान{नपुं}{1;एक}/स्थान{नपुं}{2;एक}	स्थान{नपुं}{2;एक}	कर्म,11.1	कर्म,11.1	N2	परम_धाम_को	abode	-	-
11.1	प्राप्स्यसि	13	प्राप्स्यसि	प्र_आप्1{कर्तरि;लृट्;म;एक;परस्मैपदी;आपॢँ;स्वादिः}	प्र_आप्1{कर्तरि;लृट्;म;एक;परस्मैपदी;प्र_आपॢँ;स्वादिः}	अभिहित_कर्ता,6.1.1;सकर्मकः.1	अभिहित_कर्ता,6.1.1;सकर्मकः.1	KP	प्राप्त_होगा	will_get	-	-
12.1	शाश्वतम्	11	शाश्वतम्	शाश्वत{पुं}{2;एक}/शाश्वत{नपुं}{1;एक}/शाश्वत{नपुं}{2;एक}	शाश्वत{नपुं}{2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	सनातन	eternal	-	-
13.1	(च)	10	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA	(तथा)	also	-	-
												
