index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अ-	8	अव्यक्तं	अ	अ	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	मन-इन्द्रियों_से_परे	nonmanifested	<न-व्यक्तं>Bsmn	-
1.2	व्यक्तम्	-	-	व्यक्त{पुं;2;एक}/व्यक्त{नपुं;1;एक}/व्यक्त{नपुं;2;एक}	व्यक्त{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
2.1	व्यक्तिम्	10	व्यक्तिमापन्नं	व्यक्ति{स्त्री;2;एक}	व्यक्ति{स्त्री;2;एक}	कर्म,3.1	कर्म,3.1	N2	व्यक्ति-भाव_को	personality	-	-
3.1	आपन्नम्	11	0	आपन्न{पुं;2;एक}/आपन्न{नपुं;1;एक}/आपन्न{नपुं;2;एक}/आ_पत्2{कृत्_प्रत्ययः;क्त;ज्ञा;दीवादि;पुं;2;एक}	आ_पत्2{कृत्_प्रत्ययः;क्त;ज्ञा;दीवादि;पुं;2;एक}	कर्मसमानाधिकरणम्,4.1	कर्मसमानाधिकरणम्,4.1	N2	प्राप्त_हुआ	achieved	-	-
4.1	मन्यन्ते	12	मन्यन्ते	मन्1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;मनँ;दिवादिः}/मन्2{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;मनुँ;तनादिः}/मन्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;मनँ;दिवादिः}	मन्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;मनँ;दिवादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	मानते_हैं	think	-	-
5.1	माम्	9	मामबुद्धयः	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,4.1	कर्म,4.1	N2	मुझ_सच्चिदानन्दघन_परमात्मा_को	unto_Me	-	-
6.1	अ-	1	0	अ	अ	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	बुद्धिहीन_पुरुष	less_intelligent_persons	<न-बुद्धयः>Bsmn	-
6.2	बुद्धयः	-	-	बुद्धि{स्त्री;1;बहु}/बुद्धि{स्त्री;8;बहु}	बुद्धि{स्त्री;1;बहु}	कर्ता,4.1	कर्ता,4.1	N1				-
7.1	परम्	5	परं	परम्{अव्य}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	पर{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	परम	supreme	-	-
8.1	भावम्	6	भावमजानन्तो	भाव{पुं;2;एक}	भाव{पुं;2;एक}	कर्म,9.2	कर्म,9.2	N2	भाव_को	state_of_being	-	-
9.1	अ-	7	0	अ	अ	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	CP	न_जानते_हुए	without_knowing	<न-जानन्तः>Tn	-
9.2	जानन्तः	-	-	ज्ञा2{कृत्_प्रत्ययः;शतृ;ज्ञा;क्र्यादिः;पुं;1;बहु}	ज्ञा2{कृत्_प्रत्ययः;शतृ;ज्ञा;क्र्यादिः;पुं;1;बहु}	वर्तमानसमानकालः,4.1	वर्तमानसमानकालः,4.1	N1				-
10.1	मम	2	ममाव्ययमनुत्तमम्	अस्मद्{6;एक}/मा1{कर्तरि;लिट्;म;बहु;परस्मैपदी;मा;अदादिः}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	मेरे	my	-	-
11.1	अ-	4	0	अ	अ	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	अविनाशी	imperishable	<न-व्ययम्>Bsmn	-
11.2	व्ययम्	-	-	व्यय{पुं;2;एक}/व्यय{नपुं;1;एक}/व्यय{नपुं;2;एक}	व्यय{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-
12.1	अन्-	3	0	अन्	अन्	बहुव्रीहिः,12.2	बहुव्रीहिः,12.2	CP	अनुत्तम	the_finest	<न-उत्तमम्>Bsmn	-
12.2	उत्तमम्	-	-	उत्तम{पुं;2;एक}	उत्तम{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-
