index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	पञ्च	8	पञ्चैतानि	पञ्चन्{1;बहु}/पञ्चन्{2;बहु}/पञ्च्2{कर्तरि;लोट्;म;एक;परस्मैपदी;पचिँ;चुरादिः}	पञ्चन्{2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	पाँच	five	-	-
2.1	एतानि	7	0	एतद्{नपुं}{1;बहु}/एतद्{नपुं}{2;बहु}	एतद्{नपुं}{2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	ये	all_these	-	-
3.1	महान्-	1	महाबाहो	महान्-	महान्-	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	हे_महाबाहो	O_mighty-armed_one	<महत्-बाहो>Bs6	-
3.2	बाहो	-	-	महाबाहु{पुं}{8;एक}/महाबाहु{नपुं}{8;एक}	महाबाहु{पुं}{8;एक}/महाबाहु{नपुं}{8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8				-
4.1	कारणानि	9	कारणानि	कारण{नपुं}{1;बहु}/कारण{नपुं}{2;बहु}	कारण{नपुं}{2;बहु}	-	-	N1	हेतु	instruments	-	-
5.1	निबोध	12	निबोध	नि_बुध्2{कर्तरि;लोट्;म;एक;परस्मैपदी;बुधिँर्;भ्वादिः}	नि_बुध्2{कर्तरि;लोट्;म;एक;परस्मैपदी;नि_बुधिँर्;भ्वादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	भलीभाँति_जान	just_understand	-	-
6.1	मे	11	मे	अस्मद्{4;एक}	अस्मद्{4;एक}	सम्प्रदानम्,5.1	सम्प्रदानम्,5.1	N4	मुझसे	from_Me	-	-
7.1	साङ्ख्ये	5	साङ्ख्ये	साङ्ख्य{पुं}{7;एक}/साङ्ख्य{नपुं}{1;द्वि}/साङ्ख्य{नपुं}{2;द्वि}/साङ्ख्य{नपुं}{7;एक}/साङ्ख्या{स्त्री}{1;द्वि}/साङ्ख्या{स्त्री}{2;द्वि}	साङ्ख्य{नपुं}{7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	सांख्यशास्त्र_में	in_the_Vedas	-	-
8.1	कृत-	4	कृतान्ते	कृतान्त{पुं}{7;एक}/कृतान्त{नपुं}{1;द्वि}/कृतान्त{नपुं}{2;द्वि}/कृतान्त{नपुं}{7;एक}	कृत	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	कर्मों_का_अन्त_करने_के_लिये_उपाय_बतलानेवाले	after_performance	<कृत-अन्ते>Bs7	-
8.2	अन्ते	-	-	अन्त{पुं}{7;एक}	अन्त{पुं}{7;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N7				-
9.1	प्रोक्तानि	6	प्रोक्तानि	प्रोक्त{नपुं}{1;बहु}/प्रोक्त{नपुं}{2;बहु}_(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	प्र_वच्1{कृत्_प्रत्ययः:क्त;प्र_वचँ;अदादिः;नपुं}{2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	कहे_गये_हैं	is_said	-	-
10.1	सिद्धये	3	सिद्धये	सिद्धि{स्त्री}{4;एक}	सिद्धि{स्त्री}{4;एक}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	N4	सिद्धि_के	perfection	-	-
11.1	सर्व-	2	सर्वकर्मणाम्	सर्वकर्मन्{पुं}{6;बहु}/सर्वकर्मन्{नपुं}{6;बहु}	सर्व	कर्मधारयः,11.2	कर्मधारयः,11.2	CP	सम्पूर्ण_कर्मों_की	of_all_activities	<सर्व-कर्मणाम्>K1	-
11.2	कर्मणाम्	-	-		कर्मन्{नपुं}{6;बहु}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6				-
12.1	(त्वम्)	10	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,5.1	कर्ता,5.1	N1	(तू)	you	-	-
13.1	(तानि)		(तानि)	तत्{सर्वनाम,नपुं;2;बहु}	तत्{सर्वनाम,नपुं;2;बहु}	कर्म,5.1;नित्यसम्बन्धः,4.1	कर्म,5.1;नित्यसम्बन्धः,4.1	N2				
